Course,Admission_grade,Tuition_fees_up_to_date,Age_at_enrollment,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade
171,131.8,1,20,12,12,13.25,16,10,13.090909090909092
9238,114.8,0,19,10,5,11.714285714285714,13,2,10.666666666666666
9500,132.8,1,18,8,8,13.01125,8,8,13.01125
9003,140.0,1,21,12,3,10.666666666666666,12,4,12.0
9085,150.0,1,22,9,6,13.0,18,3,12.666666666666666
9991,160.0,1,26,5,5,12.0,7,5,11.4
9070,131.7,1,20,6,6,12.166666666666666,7,5,13.8
9500,112.6,1,19,10,6,11.85,10,7,13.65
9991,111.1,1,31,8,4,11.0,6,5,11.2
9500,127.5,1,20,9,7,12.327777777777778,10,8,11.736
9085,120.2,1,20,9,4,12.0,10,5,13.428571428571429
9500,118.9,1,21,7,7,14.428571428571429,9,8,14.511111111111113
9500,119.9,1,18,7,7,13.78,8,8,12.6125
9500,127.3,1,19,7,6,13.8,7,6,13.8
9853,127.9,1,18,7,7,14.857142857142858,7,7,15.142857142857142
9238,114.6,1,18,7,6,12.142857142857142,6,6,13.333333333333334
9085,144.5,1,18,7,6,15.666666666666666,6,6,14.833333333333334
9500,125.4,1,19,13,5,12.5,14,7,12.166666666666666
9238,145.0,1,19,7,6,12.833333333333334,6,6,13.166666666666666
9003,138.1,0,28,6,0,0.0,7,0,0.0
9070,124.6,1,20,6,6,12.5,6,6,12.666666666666666
9773,130.8,1,18,14,4,11.25,9,5,13.0
9500,140.5,1,18,7,6,15.25,7,6,15.25
9085,124.1,1,20,13,5,14.0,10,3,12.0
9238,118.4,1,28,16,13,12.076923076923077,13,11,12.090909090909092
9853,128.2,1,23,17,16,14.625,12,9,14.88888888888889
9853,109.5,1,19,10,4,10.5,7,2,10.5
9238,131.1,1,18,8,6,12.833333333333334,6,6,12.166666666666666
9773,137.9,0,20,6,6,12.5,7,5,11.8
171,128.2,1,20,13,12,11.23076923076923,18,9,12.77777777777778
9991,126.5,1,27,5,2,10.5,5,0,0.0
9853,120.0,1,18,11,3,12.0,13,2,12.0
9556,123.0,1,37,10,7,10.985714285714286,11,8,12.3
9500,130.0,0,42,10,5,12.62,11,3,14.166666666666666
9500,141.1,1,20,9,6,13.0,8,8,14.2125
9119,140.0,0,34,5,0,0.0,5,0,0.0
9119,133.6,1,22,0,0,0.0,0,0,0.0
9254,123.5,1,39,6,6,13.5,6,6,13.333333333333334
9500,136.3,1,18,7,6,13.516666666666666,7,6,13.516666666666666
9070,123.5,1,21,6,6,13.166666666666666,8,6,13.285714285714286
9085,112.0,1,34,0,0,0.0,0,0,0.0
9003,160.0,1,22,8,6,13.125,10,6,13.0
9003,110.0,1,31,15,3,14.4,20,0,0.0
9853,116.8,0,19,10,4,12.0,12,0,0.0
9254,109.5,1,19,5,0,0.0,10,0,0.0
9556,100.0,1,31,7,0,0.0,7,0,0.0
9670,130.0,1,30,0,0,0.0,0,0,0.0
9500,137.8,1,20,7,7,16.13142857142857,9,8,15.52222222222222
9500,136.5,1,18,7,7,14.838571428571427,9,8,14.8
9991,138.7,1,31,7,3,10.333333333333334,6,3,12.0
9254,124.9,1,19,11,3,12.0,11,4,11.25
8014,140.0,1,43,6,0,0.0,5,0,0.0
9254,122.6,1,20,6,6,13.166666666666666,6,6,14.0
9500,129.5,1,19,8,8,13.9475,8,8,13.9475
9670,155.0,1,22,6,3,11.333333333333334,5,0,0.0
8014,100.0,1,26,11,7,12.75,7,7,12.285714285714286
9147,137.6,1,19,6,5,12.6,8,5,11.25
9500,120.0,1,29,8,6,12.25,8,6,12.25
9003,110.0,1,41,17,12,11.833333333333334,22,9,12.7
9500,128.5,1,19,10,6,13.066666666666668,10,6,13.066666666666668
9070,132.2,1,19,6,6,13.833333333333334,8,6,13.875
9500,130.0,1,43,7,3,13.833333333333334,7,0,0.0
9130,129.3,1,19,5,5,11.8,5,5,13.2
9500,130.3,1,18,8,8,13.74625,8,8,13.74625
171,162.5,1,19,0,0,0.0,0,0,0.0
8014,130.0,1,38,0,0,0.0,0,0,0.0
9130,110.0,1,37,9,0,0.0,6,0,0.0
9670,142.3,1,26,6,6,13.333333333333334,10,5,14.5
9085,153.6,1,18,7,6,15.666666666666666,8,6,15.285714285714286
9853,112.9,1,18,9,7,11.857142857142858,7,7,11.857142857142858
9085,124.1,1,18,12,5,14.5,5,5,13.6
9238,129.7,1,19,6,6,12.166666666666666,7,6,13.714285714285714
9773,110.0,1,18,6,5,12.6,8,6,12.0
9238,146.0,1,19,6,6,12.666666666666666,7,6,13.0
9500,129.9,1,19,0,0,0.0,0,0,0.0
9254,140.9,1,18,7,6,12.857142857142858,10,4,13.0
9500,135.5,1,18,8,7,13.9,8,7,13.9
9500,122.0,1,20,8,7,13.817142857142857,8,7,13.817142857142857
9556,140.0,1,22,10,6,13.314285714285717,10,7,12.875
9130,163.0,1,18,0,0,0.0,0,0,0.0
9254,107.4,1,19,6,6,12.166666666666666,6,6,12.166666666666666
9254,114.3,0,20,12,4,11.25,12,3,11.333333333333334
9773,126.3,1,20,6,6,14.666666666666666,7,6,14.571428571428571
9085,110.0,1,28,15,4,12.0,14,4,12.0
9085,126.2,1,19,8,6,14.0,18,3,12.666666666666666
9085,123.0,1,19,14,6,15.538461538461538,9,6,12.625
9773,157.0,0,18,0,0,0.0,0,0,0.0
9130,149.7,1,18,6,6,15.0,6,6,14.833333333333334
9130,140.0,1,22,11,4,12.25,9,5,13.285714285714286
9085,170.0,1,20,13,11,15.692307692307692,9,9,15.555555555555555
9991,130.2,1,24,7,5,12.285714285714286,9,5,12.75
9556,116.3,1,20,10,7,11.88888888888889,10,8,11.95625
8014,120.0,0,35,0,0,0.0,0,0,0.0
9670,154.7,1,18,6,5,11.8,5,5,12.6
9238,132.7,1,19,7,6,11.166666666666666,9,6,11.666666666666666
9500,130.8,1,18,7,7,14.05714285714286,9,8,14.6
9254,122.7,1,18,10,4,11.75,13,4,10.0
9238,123.6,1,19,7,6,13.5,7,6,14.0
9500,116.5,1,20,10,7,12.625,8,8,13.0625
9085,111.1,1,21,0,0,0.0,0,0,0.0
9500,136.3,1,18,8,7,13.971428571428572,8,7,13.971428571428572
9070,129.8,1,18,7,2,11.0,0,0,0.0
9991,134.7,1,33,5,5,12.8,6,5,15.333333333333334
171,126.8,0,18,0,0,0.0,0,0,0.0
9991,133.9,1,28,7,5,13.714285714285714,7,5,13.142857142857142
9147,109.9,0,29,4,0,0.0,0,0,0.0
9130,160.0,0,36,9,6,12.0,8,3,14.666666666666666
8014,106.5,1,32,7,6,12.666666666666666,7,6,13.333333333333334
8014,100.0,0,34,13,3,12.0,15,1,13.0
8014,112.5,1,33,10,5,11.4,7,6,11.166666666666666
9991,135.5,0,29,15,2,13.25,12,3,12.6
9500,145.0,1,18,7,6,13.861666666666666,16,0,0.0
9773,119.0,1,18,6,6,12.166666666666666,7,6,12.142857142857142
9238,130.0,1,38,17,4,13.75,15,6,14.5
9500,126.3,1,19,7,6,15.433333333333332,7,6,15.433333333333332
8014,113.5,1,39,6,6,13.833333333333334,6,6,15.5
9991,120.0,1,37,21,12,11.833333333333334,15,11,11.363636363636363
9556,111.3,1,32,7,0,0.0,8,0,0.0
9238,130.2,1,18,1,0,0.0,0,0,0.0
9070,113.9,1,20,6,6,11.166666666666666,6,6,12.166666666666666
9085,99.0,1,23,6,6,14.666666666666666,8,6,12.428571428571429
9238,138.9,1,18,9,6,13.714285714285714,6,6,14.166666666666666
9147,130.0,1,19,5,5,12.8,10,5,11.444444444444445
9773,120.8,1,20,9,4,13.25,11,5,11.8
9500,127.8,1,19,10,6,13.78,10,6,13.78
9500,126.0,1,19,8,7,15.11,8,7,15.11
9238,126.0,1,18,10,4,11.0,8,5,11.2
9500,138.5,1,20,8,7,15.798571428571426,8,7,15.798571428571426
9500,119.4,1,20,7,7,13.775714285714288,8,8,15.599999999999998
9500,101.5,1,24,11,7,12.16,11,7,12.16
9556,101.5,1,24,0,0,0.0,0,0,0.0
9773,126.2,1,20,6,6,14.333333333333334,6,6,15.5
9500,129.3,1,18,8,7,14.2,8,7,14.2
9085,113.1,1,21,6,5,12.2,5,5,13.2
9853,144.3,1,18,10,4,13.0,9,5,13.666666666666666
9500,141.0,1,19,8,7,12.485714285714286,8,7,12.485714285714286
9085,130.0,1,22,7,6,17.0,7,6,16.285714285714285
9238,117.5,1,19,7,5,10.8,9,6,10.166666666666666
9500,131.8,1,18,7,6,14.716666666666669,7,6,14.716666666666669
8014,135.5,1,34,7,6,12.333333333333334,6,6,11.666666666666666
9085,112.4,1,19,22,6,15.307692307692308,13,6,13.875
9500,130.8,1,18,7,6,12.666666666666666,7,6,12.666666666666666
9500,131.6,1,19,10,7,14.368,8,8,14.44875
9500,140.8,1,25,8,7,12.084285714285716,8,7,12.084285714285716
9238,127.3,1,18,12,4,11.0,9,6,11.5
8014,115.0,1,28,8,5,12.8,8,5,11.0
9500,118.8,1,18,8,7,11.857142857142858,8,7,11.857142857142858
9254,125.0,1,41,8,6,12.285714285714286,10,5,13.0
9853,111.5,1,18,11,3,12.333333333333334,11,4,13.5
9238,124.2,1,21,11,4,11.25,12,4,11.4
9238,130.0,1,41,0,0,0.0,0,0,0.0
9070,120.0,1,32,3,2,16.0,3,1,16.0
8014,110.0,1,29,10,6,11.666666666666666,7,6,11.0
9238,101.0,1,21,0,0,0.0,0,0,0.0
9500,120.9,1,39,12,4,12.0,13,4,12.5625
9500,146.5,1,21,26,12,13.417391304347827,26,12,13.417391304347827
9773,160.1,1,18,6,6,15.166666666666666,7,6,14.857142857142858
9003,150.0,1,34,10,5,13.833333333333334,13,5,12.5
9085,135.8,1,18,6,5,13.333333333333334,7,4,14.8
9853,116.8,1,18,11,3,11.666666666666666,11,3,10.666666666666666
9085,113.9,1,19,12,5,15.0,9,6,13.428571428571429
9130,150.2,1,19,13,1,13.0,7,2,12.5
9500,115.1,1,19,8,6,13.075,10,7,12.05
9670,131.3,1,18,6,6,13.5,9,6,13.666666666666666
9991,120.0,1,23,8,5,11.8,8,6,12.333333333333334
9853,100.0,1,33,6,6,12.166666666666666,9,3,11.0
9238,110.7,1,19,9,6,12.166666666666666,9,6,11.0
171,143.4,1,21,0,0,0.0,0,0,0.0
9500,115.9,1,18,7,7,13.557142857142855,9,8,13.2
9070,140.9,1,19,6,6,14.333333333333334,6,6,13.5
9773,108.4,1,20,10,4,10.5,8,4,11.75
9773,114.3,1,20,8,0,0.0,8,0,0.0
9500,116.5,1,20,9,7,14.093333333333332,8,8,15.0
9238,155.0,1,21,6,6,13.333333333333334,8,6,13.166666666666666
9500,129.3,1,19,12,7,12.071428571428571,12,7,12.071428571428571
9254,121.7,1,18,6,6,12.666666666666666,6,6,12.5
9500,125.5,1,21,9,7,13.2,9,7,13.2575
9500,131.9,1,18,8,7,14.15,8,8,14.51125
9853,107.7,0,28,0,0,0.0,10,0,0.0
9556,115.5,1,36,13,5,12.2,14,3,11.4
9085,139.8,1,20,6,5,14.8,6,5,14.0
9238,133.2,1,19,8,5,11.0,13,5,11.4
8014,134.5,1,28,8,5,11.833333333333334,6,6,13.0
9670,110.6,1,20,7,4,11.75,7,5,11.8
9254,154.0,1,28,22,12,12.333333333333334,20,8,12.0
9991,160.0,1,24,16,3,11.666666666666666,24,6,11.833333333333334
9254,127.7,1,18,7,6,11.285714285714286,9,4,13.5
9147,117.5,0,22,12,2,11.5,12,0,0.0
9254,127.0,1,18,10,6,11.666666666666666,10,4,12.25
9500,125.5,1,21,8,7,13.514285714285714,8,7,13.514285714285714
9773,140.5,1,19,7,6,13.0,9,6,13.714285714285714
9500,120.8,1,20,8,7,12.744285714285716,8,7,12.744285714285716
9147,95.0,1,20,10,4,11.75,8,5,11.8
8014,122.2,1,19,6,6,12.166666666666666,7,6,11.666666666666666
9070,127.2,1,20,9,5,13.4,9,6,12.375
9238,120.2,1,20,9,5,11.8,10,4,11.5
9500,134.8,1,19,7,6,13.533333333333331,7,6,13.533333333333331
9254,142.6,1,18,7,6,14.166666666666666,10,4,14.0
9500,147.9,1,18,7,7,14.652857142857142,9,8,14.755555555555556
171,160.4,0,19,0,0,0.0,0,0,0.0
9147,134.6,1,20,5,5,13.6,7,5,13.0
9254,121.0,1,22,9,6,12.833333333333334,6,4,13.25
9238,142.7,1,18,6,6,14.666666666666666,6,6,15.166666666666666
9773,115.6,1,19,6,6,13.333333333333334,6,6,14.666666666666666
9238,130.0,0,20,10,5,13.4,9,5,11.4
9500,124.3,1,19,9,7,13.3125,8,8,15.6375
171,137.9,0,18,0,0,0.0,0,0,0.0
9773,100.0,0,20,4,0,0.0,5,0,0.0
9773,128.2,1,19,7,6,12.333333333333334,6,6,13.5
9238,121.0,1,18,8,5,13.0,7,6,11.833333333333334
9670,147.0,1,22,6,2,12.5,5,0,0.0
9238,149.5,1,18,10,6,17.0,11,6,16.0
9238,144.4,1,20,7,6,13.5,6,6,13.0
9254,116.0,1,19,7,6,12.714285714285714,6,6,11.833333333333334
9500,120.7,1,19,9,6,13.0,11,8,13.927272727272726
9238,141.8,1,21,7,6,12.571428571428571,6,6,13.5
8014,119.7,1,19,10,4,11.5,11,6,11.5
9238,118.4,1,19,6,6,13.5,7,6,13.285714285714286
9085,128.2,0,28,14,1,12.0,5,0,0.0
9500,115.0,1,28,8,7,14.95,8,8,14.7375
9670,120.7,0,19,13,3,10.666666666666666,6,4,12.25
9500,130.5,1,19,8,7,14.992857142857142,8,7,14.992857142857142
9773,125.0,1,20,6,6,12.333333333333334,7,6,14.0
9085,127.2,0,20,7,3,11.333333333333334,8,2,11.5
9085,160.0,1,27,7,6,16.142857142857142,7,6,14.666666666666666
9085,120.0,1,22,8,6,14.833333333333334,10,5,13.833333333333334
9500,141.5,0,19,8,7,13.327142857142857,8,7,13.327142857142857
9238,111.4,0,19,13,4,11.0,13,2,11.5
171,154.6,1,19,13,12,12.333333333333334,12,10,12.727272727272728
9853,111.4,0,20,9,0,0.0,6,0,0.0
9991,120.1,0,39,15,12,11.916666666666666,14,8,11.25
8014,100.0,1,37,9,6,11.833333333333334,7,6,11.0
9500,140.0,0,30,11,3,12.333333333333334,9,3,11.666666666666666
9991,130.0,1,41,11,10,14.3,10,10,14.2
9500,100.0,0,40,11,5,11.832,11,5,11.832
9147,106.1,1,20,13,2,10.0,10,0,0.0
9991,151.4,1,28,5,5,12.0,6,5,11.6
9853,113.7,0,19,11,5,12.2,13,0,0.0
9670,116.5,1,23,7,3,11.333333333333334,5,4,11.25
8014,120.0,1,18,24,13,13.846153846153848,15,9,12.555555555555555
9500,122.0,1,24,8,7,12.412857142857144,8,7,12.412857142857144
9500,120.8,1,19,11,7,12.545714285714286,11,7,12.545714285714286
9773,141.4,1,19,12,3,13.0,13,2,14.0
9003,110.0,0,48,6,0,0.0,6,0,0.0
9991,120.0,0,38,12,9,12.22222222222222,12,9,13.0
9147,120.2,1,19,10,5,13.285714285714286,8,5,13.0
9991,138.4,1,30,7,3,11.666666666666666,8,1,11.0
9003,150.0,1,24,9,6,13.555555555555555,7,6,12.666666666666666
9773,121.8,1,19,6,6,13.166666666666666,8,6,12.428571428571429
9254,116.3,1,21,6,6,11.666666666666666,7,5,12.2
9991,131.5,1,19,11,4,11.0,8,4,12.25
9070,138.0,1,18,6,6,13.666666666666666,6,6,12.0
9119,127.5,1,19,6,5,14.6,5,5,15.2
9500,127.0,1,19,8,7,12.514285714285714,8,7,12.514285714285714
9147,114.0,0,29,5,1,13.0,5,0,0.0
9119,116.7,1,21,10,1,10.0,8,3,13.666666666666666
9773,125.1,1,18,6,6,14.333333333333334,6,6,15.333333333333334
9254,137.2,1,20,6,0,0.0,12,0,0.0
9991,111.4,1,27,7,1,11.0,7,0,0.0
9147,124.3,1,20,7,4,10.75,12,3,10.571428571428571
9147,132.0,0,28,7,1,11.0,9,0,0.0
9085,136.8,1,20,8,5,12.8,9,4,13.666666666666666
9085,160.0,1,21,15,3,12.333333333333334,7,5,11.4
9003,130.0,0,23,12,2,11.333333333333334,8,2,13.0
9238,128.8,1,18,10,5,11.6,6,6,11.166666666666666
171,148.4,1,20,15,12,10.923076923076923,14,11,12.181818181818182
171,130.4,1,19,0,0,0.0,0,0,0.0
9500,126.0,1,32,7,7,13.62857142857143,8,8,13.9125
9254,118.7,1,20,16,3,10.333333333333334,16,1,11.0
9003,120.0,1,32,25,18,13.736842105263158,15,12,13.75
9070,116.3,1,21,7,4,11.5,10,7,12.142857142857142
9773,133.9,1,19,8,5,14.0,8,6,13.0
9991,150.3,1,24,7,3,11.333333333333334,6,0,0.0
9147,118.3,1,18,13,1,10.0,5,1,10.0
9003,130.0,1,20,14,5,11.714285714285714,15,5,12.0
171,140.0,0,25,0,0,0.0,0,0,0.0
9147,110.4,1,25,15,13,10.76923076923077,15,12,11.833333333333334
9773,139.7,1,18,10,5,11.6,6,6,12.0
9147,138.3,1,19,6,4,13.75,5,0,0.0
9147,123.2,1,18,14,4,11.0,9,5,10.5
9147,120.0,0,25,6,0,0.0,5,0,0.0
171,127.0,1,38,0,0,0.0,0,0,0.0
171,114.2,1,19,0,0,0.0,0,0,0.0
9773,119.7,1,19,7,6,12.333333333333334,10,5,13.2
9085,150.0,1,22,9,6,13.428571428571429,12,6,13.625
9991,130.0,0,32,12,4,14.75,9,2,15.0
9853,124.6,1,37,21,21,12.476190476190476,19,19,12.210526315789474
9119,119.4,1,21,8,0,0.0,5,0,0.0
9254,121.9,1,18,15,3,11.666666666666666,14,2,12.5
9070,110.0,1,19,6,6,12.0,7,6,13.571428571428571
9670,118.7,1,19,7,6,12.0,6,6,14.0
171,163.1,0,19,12,12,15.25,12,11,15.0
9773,121.7,1,19,9,5,12.4,6,6,13.166666666666666
9773,118.1,0,19,8,5,12.2,6,4,11.75
9991,105.3,1,28,14,2,10.5,6,0,0.0
9500,139.8,1,19,8,7,14.4,8,7,14.4
8014,130.0,1,32,18,13,12.846153846153848,19,10,12.8
8014,127.5,0,26,13,4,12.0,7,5,13.2
9147,120.0,1,25,0,0,0.0,0,0,0.0
9853,124.2,1,31,8,6,13.666666666666666,8,5,13.5
9238,113.4,1,20,10,5,11.857142857142858,8,6,11.666666666666666
9238,118.0,1,19,0,0,0.0,0,0,0.0
171,130.0,1,23,0,0,0.0,0,0,0.0
9238,135.9,1,18,8,5,13.2,6,6,11.333333333333334
9238,135.8,1,19,8,6,12.714285714285714,12,5,11.0
9254,133.1,1,18,6,6,12.5,6,6,12.666666666666666
9085,114.5,1,24,6,5,13.0,9,4,13.25
9500,130.0,1,25,14,12,13.291666666666666,14,12,13.291666666666666
9085,116.1,1,20,12,3,11.666666666666666,11,4,11.5
9500,130.5,1,18,8,7,14.24,8,7,14.24
9670,104.0,1,24,10,3,13.0,11,3,11.333333333333334
9238,126.0,0,21,10,5,11.833333333333334,10,5,13.2
9773,141.1,1,18,6,6,12.833333333333334,6,6,13.333333333333334
9254,102.8,1,20,16,1,10.0,12,0,0.0
9147,129.2,1,19,9,2,11.0,12,2,10.0
9500,119.3,1,20,7,7,14.105714285714289,8,8,13.6625
9500,126.3,1,20,12,7,12.471428571428572,12,7,12.471428571428572
9085,140.0,1,20,11,6,11.833333333333334,17,5,11.857142857142858
9070,131.5,1,20,6,6,12.5,6,6,12.833333333333334
9853,137.6,1,18,7,6,11.666666666666666,7,6,12.333333333333334
171,142.8,1,18,0,0,0.0,0,0,0.0
9085,162.1,1,18,8,5,16.166666666666668,9,5,14.285714285714286
9085,140.0,1,35,11,3,12.666666666666666,7,0,0.0
8014,120.0,0,31,14,2,10.5,6,3,12.333333333333334
9254,133.3,1,19,13,2,11.5,13,1,11.0
9238,124.8,1,19,6,6,13.0,8,5,13.4
9500,133.3,1,19,7,6,11.966666666666669,7,6,11.966666666666669
9500,141.8,1,19,8,8,13.3475,8,8,13.3475
9085,128.2,1,21,7,5,12.0,7,4,12.5
9853,115.0,1,18,10,2,10.5,13,0,0.0
171,120.2,1,19,0,0,0.0,0,0,0.0
9670,127.0,1,18,9,6,13.571428571428571,11,4,14.0
9085,120.4,1,18,10,6,14.7,10,6,12.0
9991,120.0,0,25,5,0,0.0,5,0,0.0
171,133.9,1,19,0,0,0.0,0,0,0.0
9500,113.5,1,18,7,7,13.175714285714289,8,8,14.925
9003,126.1,1,24,7,0,0.0,10,0,0.0
9500,150.0,1,29,11,7,13.742857142857144,11,7,13.742857142857144
9991,100.0,1,27,5,0,0.0,5,0,0.0
9500,127.3,1,18,8,7,12.217142857142855,11,7,12.11875
9991,103.8,1,28,15,14,11.071428571428571,16,12,11.333333333333334
9853,131.0,1,32,10,7,13.428571428571429,8,8,13.25
9991,133.9,1,30,7,5,11.4,6,5,13.666666666666666
9500,140.0,1,29,14,4,11.325,14,4,11.325
9500,122.0,1,19,8,7,15.0,8,7,15.0
8014,150.5,1,29,7,6,13.166666666666666,8,6,15.625
9238,139.4,0,27,12,2,11.0,14,4,10.5
9238,112.6,1,19,0,0,0.0,0,0,0.0
9670,115.2,1,21,7,3,12.333333333333334,5,2,12.5
9991,131.8,0,29,6,4,12.25,6,5,10.166666666666666
9147,122.8,0,42,13,13,11.923076923076923,12,12,12.5
9238,156.2,1,18,6,6,14.333333333333334,7,6,14.142857142857142
9085,132.0,1,24,6,5,12.0,5,5,13.0
9991,146.2,1,27,10,3,12.333333333333334,10,3,10.666666666666666
9500,166.0,1,18,8,8,14.88875,8,8,14.88875
9773,133.1,1,19,8,6,12.166666666666666,8,5,12.4
9773,121.9,1,18,7,6,12.666666666666666,6,6,13.333333333333334
9147,121.4,1,26,8,4,13.0,10,4,12.25
9254,137.0,1,22,9,6,13.875,6,6,14.333333333333334
9991,140.0,1,37,10,4,10.75,12,3,13.333333333333334
9085,140.0,1,24,10,3,14.666666666666666,5,0,0.0
9500,124.8,1,19,11,6,12.4125,12,7,11.2625
9130,120.0,0,28,12,1,11.0,9,2,10.5
9500,133.0,1,18,8,7,14.314285714285717,8,7,14.314285714285717
9773,131.7,1,18,6,6,12.833333333333334,7,6,13.285714285714286
9773,133.0,1,47,8,5,11.4,10,6,11.666666666666666
9991,122.7,1,38,5,5,14.6,6,5,14.333333333333334
9070,121.2,1,20,7,6,13.5,9,5,12.5
9130,150.0,1,21,8,6,12.5,11,3,13.333333333333334
9130,129.3,1,18,6,5,11.8,8,5,11.6
9500,117.8,0,46,14,3,12.333333333333334,12,3,11.083333333333334
9500,131.3,1,23,15,12,12.625,15,12,12.625
9070,133.8,1,20,6,6,13.833333333333334,6,6,13.5
9070,120.0,1,20,7,6,12.5,10,7,13.142857142857142
9773,122.2,1,19,7,5,13.6,8,5,12.666666666666666
9773,119.0,0,18,6,6,12.0,6,2,11.0
9500,149.5,1,30,8,7,14.9125,9,1,13.5
9147,153.8,1,20,5,5,13.8,6,5,12.0
9773,152.0,1,22,8,6,11.666666666666666,6,6,13.0
